,name,price,first_name,last_name,above_100
7968,Christina Macdonald,70.69107175,Christina,Macdonald,False
7969,Anne Moyer,39.00052557,Anne,Moyer,False
7970,Christopher Miller,73.74952425,Christopher,Miller,False
7971,Amanda Evans,49.99389681,Amanda,Evans,False
7972,Michael Hoffman,292.8145514,Michael,Hoffman,True
7973,Christina Parker,60.60489275,Christina,Parker,False
7974,Allen Yang,103.9732013,Allen,Yang,True
7975,William Craig,132.2624236,William,Craig,True
7976,Natalie Lawrence,73.08691353,Natalie,Lawrence,False
7977,Leslie Phillips,54.08477102,Leslie,Phillips,False
7978,Kelsey Blanchard,233.6669049,Kelsey,Blanchard,True
7979,Justin Romero,291.7992113,Justin,Romero,True
7980,Christopher Robertson,155.3487848,Christopher,Robertson,True
7981,Don Soto,123.4344278,Don,Soto,True
7982,Amanda Carter,196.1284592,Amanda,Carter,True
7983,Rebecca Miller,253.1359775,Rebecca,Miller,True
7985,Susan King,290.4352343,Susan,King,True
7986,Nichole Kim,197.4409594,Nichole,Kim,True
7987,Jennifer Brennan,6.431798316,Jennifer,Brennan,False
7988,Marissa Salas,266.4653648,Marissa,Salas,True
7989,Leslie Soto,257.3917063,Leslie,Soto,True
7990,Christopher Romero,265.8734427,Christopher,Romero,True
7991,Catherine Smith,121.6244263,Catherine,Smith,True
7992,Casey Sparks,223.4332008,Casey,Sparks,True
7993,Joy Bass,9.330745568,Joy,Bass,False
7994,Andrew Freeman,30.81235103,Andrew,Freeman,False
7995,Kristi Phillips,98.29957713,Kristi,Phillips,False
7996,Lisa Harvey,51.90383153,Lisa,Harvey,False
7997,Molly Stevens,114.4886036,Molly,Stevens,True
7998,Heather Logan,287.6413525,Heather,Logan,True
7999,Michelle Ferrell,237.9257311,Michelle,Ferrell,True
8000,Ashley Carter,0.936111768,Ashley,Carter,False
8001,Cathy Rodriguez,271.2089008,Cathy,Rodriguez,True
8002,Curtis King,174.132933,Curtis,King,True
8003,Kevin White,134.2767376,Kevin,White,True
8005,Joan Bennett,53.8272744,Joan,Bennett,False
8006,Christine Townsend,146.9949922,Christine,Townsend,True
8007,Jeremy Smith,52.45978554,Jeremy,Smith,False
8008,Robert Brooks,215.3898417,Robert,Brooks,True
8009,Riley Sims,7.442438306,Riley,Sims,False
8010,Michael Barnett,70.13114802,Michael,Barnett,False
8011,Julie Lewis,225.2868054,Julie,Lewis,True
8012,Madison Collins,289.4075662,Madison,Collins,True
8013,Sheila Roberts,88.01796542,Sheila,Roberts,False
8014,Sandy Logan,152.8334934,Sandy,Logan,True
8015,Lisa Sanders,224.6847231,Lisa,Sanders,True
8016,Alan Carrillo,82.52795012,Alan,Carrillo,False
8017,Bryan Gonzalez,292.3499164,Bryan,Gonzalez,True
8018,Tony Campbell,227.561663,Tony,Campbell,True
8019,Tricia Diaz,226.8505284,Tricia,Diaz,True
8020,Thomas Bautista,172.7340191,Thomas,Bautista,True
8021,Leah Adams,262.4695697,Leah,Adams,True
8022,Sarah Garcia,142.5806502,Sarah,Garcia,True
8023,Samuel Kelly,74.13104205,Samuel,Kelly,False
8024,Donald Davis,40.42276057,Donald,Davis,False
8025,Jason Clayton,46.44294936,Jason,Clayton,False
8026,Steven Johnson,56.81280976,Steven,Johnson,False
8028,Mark Harrington,34.55409068,Mark,Harrington,False
8029,Sarah Johnston,250.2748339,Sarah,Johnston,True
8030,Eric Mclean,10.03112018,Eric,Mclean,False
8031,Andrea Wallace,275.3752429,Andrea,Wallace,True
8032,Jessica Nash,299.7879919,Jessica,Nash,True
8033,Sherry Washington,172.7116335,Sherry,Washington,True
8034,Christopher Mcdonald,160.4626889,Christopher,Mcdonald,True
8035,Amber Frey,34.95023661,Amber,Frey,False
8036,Paul Hernandez,289.54596,Paul,Hernandez,True
8037,Caitlin Wolfe,133.492204,Caitlin,Wolfe,True
8038,Linda Moore,109.111364,Linda,Moore,True
8039,Emily Kennedy,184.3424333,Emily,Kennedy,True
8040,Johnathan Roberts,240.0671106,Johnathan,Roberts,True
8041,Sheila Meyer,8.951606401,Sheila,Meyer,False
8042,John Miller,12.77698288,John,Miller,False
8043,Brian Taylor,206.1072212,Brian,Taylor,True
8044,April Johnson,44.6390832,April,Johnson,False
8045,Jacqueline Roberts,257.7600617,Jacqueline,Roberts,True
8046,Deborah Mullins,8.12478078,Deborah,Mullins,False
8047,John Morales,282.1522774,John,Morales,True
8048,Sara Knight,69.11948653,Sara,Knight,False
8049,Nicholas Jones,147.9903376,Nicholas,Jones,True
8050,Melissa Smith,137.9024249,Melissa,Smith,True
8051,Sophia Bush,240.3544329,Sophia,Bush,True
8052,Amanda Haynes,254.4947747,Amanda,Haynes,True
8053,Mark Scott,217.3465903,Mark,Scott,True
8054,Briana Stout,284.9232772,Briana,Stout,True
8055,Adriana Hernandez,137.0553969,Adriana,Hernandez,True
8056,Savannah Owens,114.1584941,Savannah,Owens,True
8057,Darrell Miller,235.3969844,Darrell,Miller,True
8058,Kathleen Cole,9.458820417,Kathleen,Cole,False
8059,Debra Greene,17.70913105,Debra,Greene,False
8060,Miranda Thomas,209.7660576,Miranda,Thomas,True
8061,Miranda Grimes,30.16987175,Miranda,Grimes,False
8062,Robert Murray,45.25530846,Robert,Murray,False
8063,Emily Jimenez,68.1519902,Emily,Jimenez,False
8064,Sarah Nelson,142.596694,Sarah,Nelson,True
8065,Brandon Howard,116.9178374,Brandon,Howard,True
8066,Anita Morton,174.457653,Anita,Morton,True
8067,Tanya Gomez,141.9566503,Tanya,Gomez,True
8068,Brenda Ramirez,182.4741505,Brenda,Ramirez,True
8069,William Kim,59.61513307,William,Kim,False
8070,Jade Larsen,15.48445606,Jade,Larsen,False
8071,Dale Aguilar,285.8782325,Dale,Aguilar,True
8072,Mary Parsons,97.64927001,Mary,Parsons,False
8073,Juan Walker,282.0439499,Juan,Walker,True
8074,Andres Davis,132.0528361,Andres,Davis,True
8075,Amy Brock,216.5909999,Amy,Brock,True
8076,Melissa Spencer,204.3219184,Melissa,Spencer,True
8077,Michael Conner,254.2036086,Michael,Conner,True
8078,Christina Norman,240.0086072,Christina,Norman,True
8079,Claudia Powell,138.3167093,Claudia,Powell,True
8080,Christopher Smith,149.8776682,Christopher,Smith,True
8081,Jason Reyes,201.3017033,Jason,Reyes,True
8082,Teresa Powers,74.94864624,Teresa,Powers,False
8084,Jordan Owens,173.401528,Jordan,Owens,True
8085,Brianna Strickland,109.3849184,Brianna,Strickland,True
8086,Henry Newton,15.91650852,Henry,Newton,False
8087,Brittney Salinas,185.2157693,Brittney,Salinas,True
8088,Susan Burton,81.35297731,Susan,Burton,False
8089,Autumn Anderson,174.8502372,Autumn,Anderson,True
8090,Philip Craig,181.8033289,Philip,Craig,True
8091,Rickey Hansen,98.17265482,Rickey,Hansen,False
8092,Kenneth Mitchell,179.2692812,Kenneth,Mitchell,True
8093,Jasmine Trevino,154.8928435,Jasmine,Trevino,True
8094,James Gomez,236.1900572,James,Gomez,True
8095,Steven Barnes,164.3447039,Steven,Barnes,True
8096,Sara Lawrence,191.9729896,Sara,Lawrence,True
8097,Alejandro Moore,69.55864829,Alejandro,Moore,False
8098,Chris Sanchez,126.8762688,Chris,Sanchez,True
8099,James Lamb,37.85686768,James,Lamb,False
8100,Blake Cox,298.8918376,Blake,Cox,True
8101,Brandon Oliver,65.84316068,Brandon,Oliver,False
8102,Kelly Olsen,222.0802502,Kelly,Olsen,True
8103,Lisa Obrien,270.5941753,Lisa,Obrien,True
8104,Deanna Barnes,235.8003193,Deanna,Barnes,True
8105,David Knight,98.60176629,David,Knight,False
8106,Eric David,172.0130782,Eric,David,True
8107,Darryl Williams,189.9482256,Darryl,Williams,True
8108,Anne Kaiser,258.0337148,Anne,Kaiser,True
8109,Carol Richards,190.318127,Carol,Richards,True
8110,Thomas Maldonado,210.4936581,Thomas,Maldonado,True
8111,Darrell Cruz,170.6959452,Darrell,Cruz,True
8112,Samuel Gamble,290.1099943,Samuel,Gamble,True
8113,April Sanchez,102.8351234,April,Sanchez,True
8114,David Lee,195.6380897,David,Lee,True
8115,Mark Mejia,173.3984404,Mark,Mejia,True
8116,Nicholas Wright,227.7511124,Nicholas,Wright,True
8117,Christine Hartman,234.5346037,Christine,Hartman,True
8118,Janet Hill,286.8428279,Janet,Hill,True
8119,Stephanie Jenkins,260.1018091,Stephanie,Jenkins,True
8120,Mark Walker,45.77623322,Mark,Walker,False
8121,Timothy Dominguez,265.5623076,Timothy,Dominguez,True
8122,Leslie Gonzalez,104.2987158,Leslie,Gonzalez,True
8123,Holly Hayes,285.3167468,Holly,Hayes,True
8124,Shannon Long,222.0673193,Shannon,Long,True
8125,Jermaine Hardy,284.016214,Jermaine,Hardy,True
8126,Billy Thomas,27.27240575,Billy,Thomas,False
8127,Donna Terry,53.96477596,Donna,Terry,False
8128,Jaclyn Chapman,88.93037911,Jaclyn,Chapman,False
8129,Jasmine Cox,151.4569239,Jasmine,Cox,True
8130,Elizabeth Hart,38.68523088,Elizabeth,Hart,False
8131,Meagan Evans,272.1712792,Meagan,Evans,True
8132,Peter Sanchez,247.0602127,Peter,Sanchez,True
8133,Dana Thomas,37.55489655,Dana,Thomas,False
8134,Teresa Mitchell,231.9671744,Teresa,Mitchell,True
8135,Jacob Owen,49.72549797,Jacob,Owen,False
8136,Shane Torres,149.5737923,Shane,Torres,True
8137,John White,77.22075242,John,White,False
8138,Kelsey Martinez,170.0811675,Kelsey,Martinez,True
8139,Janice Perez,24.59091168,Janice,Perez,False
8140,James Villanueva,111.5952386,James,Villanueva,True
8141,Courtney Hill,6.800844262,Courtney,Hill,False
8142,Melissa Sheppard,123.7519935,Melissa,Sheppard,True
8143,Stephen White,67.51070528,Stephen,White,False
8144,Lisa Coleman,181.6647198,Lisa,Coleman,True
8145,Jason Wade,146.2111588,Jason,Wade,True
8146,Erik Davis,94.92569272,Erik,Davis,False
8147,Daniel Lewis,277.7485292,Daniel,Lewis,True
8148,Robert Fields,16.37108763,Robert,Fields,False
8149,Anthony Shelton,202.2632792,Anthony,Shelton,True
8150,Peter Peterson,234.8693175,Peter,Peterson,True
8151,Terrence Bradford,254.5353893,Terrence,Bradford,True
8152,Matthew Nguyen,47.23286495,Matthew,Nguyen,False
8153,Carla Martinez,256.6695396,Carla,Martinez,True
8154,Eric West,77.79960818,Eric,West,False
8155,Holly Wade,260.2171145,Holly,Wade,True
8156,Andrea Ward,50.27717472,Andrea,Ward,False
8157,Hannah Miller,223.6212889,Hannah,Miller,True
8158,Kimberly Watkins,257.0239545,Kimberly,Watkins,True
8159,Mark Cherry,98.31182013,Mark,Cherry,False
8160,Mary Randolph,214.9546964,Mary,Randolph,True
8161,John Smith,294.2648213,John,Smith,True
8162,Katherine Frazier,34.99886485,Katherine,Frazier,False
8163,Matthew Carey,191.4857475,Matthew,Carey,True
8164,Sean Burgess,258.5043923,Sean,Burgess,True
8165,Kelli Turner,95.2135178,Kelli,Turner,False
8166,Beth Davis,34.80998376,Beth,Davis,False
8167,Robert Terrell,225.9658712,Robert,Terrell,True
8168,Taylor Ochoa,104.6704332,Taylor,Ochoa,True
8169,John Vasquez,108.0586544,John,Vasquez,True
8170,Peter Castillo,66.74884988,Peter,Castillo,False
8171,Samantha Aguilar,250.0921613,Samantha,Aguilar,True
8172,Tyler Daugherty,20.54925846,Tyler,Daugherty,False
8173,Michael Lee,206.7975748,Michael,Lee,True
8174,Destiny Black,81.46505362,Destiny,Black,False
8175,Stephanie Mitchell,9.182266696,Stephanie,Mitchell,False
8176,Phillip Mckenzie,87.42143441,Phillip,Mckenzie,False
8177,Patrick Carter,255.5657465,Patrick,Carter,True
8178,Matthew Mccall,297.2237005,Matthew,Mccall,True
8179,Misty Ramsey,4.357155154,Misty,Ramsey,False
8180,Valerie Clark,46.47167637,Valerie,Clark,False
8181,Michael Matthews,206.7506035,Michael,Matthews,True
8182,Laura Garrett,107.2507587,Laura,Garrett,True
8183,David Young,55.31246503,David,Young,False
8184,Ryan Jones,138.2401887,Ryan,Jones,True
8185,Sean Mcdonald,243.0893356,Sean,Mcdonald,True
8186,Seth Lopez,204.9479853,Seth,Lopez,True
8187,Daniel Hickman,94.57711685,Daniel,Hickman,False
8188,Robin Graves,226.5276903,Robin,Graves,True
8189,Brian Rodriguez,14.27094221,Brian,Rodriguez,False
8190,Rebecca Stevenson,123.7408357,Rebecca,Stevenson,True
8191,Michaela Taylor,203.3017015,Michaela,Taylor,True
8192,Erin King,164.6932972,Erin,King,True
8193,Jennifer Hale,100.7080296,Jennifer,Hale,True
8194,Jennifer Williams,227.2308984,Jennifer,Williams,True
8195,Sharon Webster,51.55698968,Sharon,Webster,False
8196,Evelyn Adams,287.9265004,Evelyn,Adams,True
8197,Melissa Mclean,291.9315132,Melissa,Mclean,True
8198,Sean Martinez,190.0703558,Sean,Martinez,True
8199,Nancy Williams,83.32900671,Nancy,Williams,False
8200,Cheryl Richards,273.5303346,Cheryl,Richards,True
8201,Eduardo Martinez,222.7764247,Eduardo,Martinez,True
8202,Michael Stephens,257.9567815,Michael,Stephens,True
8203,Kimberly Noble,83.59244384,Kimberly,Noble,False
8204,Matthew Williams,71.38662332,Matthew,Williams,False
8205,Jason Pham,218.0846739,Jason,Pham,True
8206,Kristen Smith,155.6247878,Kristen,Smith,True
8207,Steven Lawrence,69.32352649,Steven,Lawrence,False
8208,Paul Jacobs,167.0160187,Paul,Jacobs,True
8209,Sara Bradley,253.480513,Sara,Bradley,True
8210,Daniel Craig,138.1661193,Daniel,Craig,True
8211,Christina Navarro,67.41097356,Christina,Navarro,False
8212,Adam Murray,87.83119132,Adam,Murray,False
8213,Kendra Floyd,71.46870255,Kendra,Floyd,False
8214,Derek Carter,170.7240111,Derek,Carter,True
8215,Billy Stanley,269.7916179,Billy,Stanley,True
8216,Cassandra Evans,254.7126821,Cassandra,Evans,True
8217,Jason Phillips,22.62397438,Jason,Phillips,False
8218,Dustin Hernandez,275.6218974,Dustin,Hernandez,True
8219,Frank Bright,294.4558286,Frank,Bright,True
8220,Angela Tucker,184.2201209,Angela,Tucker,True
8221,Emily Wallace,193.9826936,Emily,Wallace,True
8222,Megan Figueroa,39.3923425,Megan,Figueroa,False
8223,James Sherman,66.91902542,James,Sherman,False
8224,Margaret Jacobs,202.824745,Margaret,Jacobs,True
8225,Lori Gonzales,53.29813449,Lori,Gonzales,False
8226,Brian Johnson,37.1747744,Brian,Johnson,False
8227,Thomas Atkins,49.27403184,Thomas,Atkins,False
8228,Linda Diaz,176.150284,Linda,Diaz,True
8229,Jeffery Freeman,281.5264164,Jeffery,Freeman,True
8230,Angela Martin,219.9420069,Angela,Martin,True
8231,Jeremy Wilson,0.029835416,Jeremy,Wilson,False
8232,John Holland,138.4307779,John,Holland,True
8233,John Kim,164.6080624,John,Kim,True
8234,Dakota Greene,62.91608407,Dakota,Greene,False
8235,Shirley Cline,54.78392489,Shirley,Cline,False
8236,Wendy Murphy,245.1789281,Wendy,Murphy,True
8237,Richard Jones,144.2647572,Richard,Jones,True
8238,John Nguyen,276.2868597,John,Nguyen,True
8239,Theresa Moran,298.195593,Theresa,Moran,True
8240,Rebecca Christensen,277.4598941,Rebecca,Christensen,True
8241,Daniel Bird,201.0109313,Daniel,Bird,True
8242,Derek Jones,77.67873924,Derek,Jones,False
8243,Tracy Williams,104.3004738,Tracy,Williams,True
8244,Joshua Young,83.56359155,Joshua,Young,False
8245,Pamela Clements,212.9839496,Pamela,Clements,True
8246,Jared Watson,71.23465669,Jared,Watson,False
8247,Thomas Campbell,246.6624947,Thomas,Campbell,True
8248,Robert Morris,99.09374401,Robert,Morris,False
8249,Maria Wallace,122.5676727,Maria,Wallace,True
8250,Meagan Brown,31.33352755,Meagan,Brown,False
8251,Thomas Burke,88.26128869,Thomas,Burke,False
8252,Jamie Avila,65.74925169,Jamie,Avila,False
8253,Benjamin Sanchez,30.76415227,Benjamin,Sanchez,False
8254,Makayla Gibson,280.8317366,Makayla,Gibson,True
8255,Olivia Little,25.49903511,Olivia,Little,False
8256,Michael Knight,231.2226525,Michael,Knight,True
8257,Amy Huffman,110.9082825,Amy,Huffman,True
8258,John Martinez,106.8635524,John,Martinez,True
8259,Jordan Chang,122.6339418,Jordan,Chang,True
8260,Ryan Carpenter,124.1593153,Ryan,Carpenter,True
8261,Mary Simmons,182.6302267,Mary,Simmons,True
8262,Jonathan Bender,131.4553576,Jonathan,Bender,True
8263,Jorge Ross,27.77878665,Jorge,Ross,False
8264,Adrian Wright,94.12946526,Adrian,Wright,False
8265,Lisa Merritt,250.6473481,Lisa,Merritt,True
8266,Robert Murray,117.0024227,Robert,Murray,True
8267,Lori Cantu,162.4792252,Lori,Cantu,True
8268,Emma Burgess,70.63762139,Emma,Burgess,False
8269,David Peterson,150.7444779,David,Peterson,True
8270,Michael Dean,17.64192503,Michael,Dean,False
8271,Leslie Valdez,166.4180965,Leslie,Valdez,True
8272,James Tran,163.8516745,James,Tran,True
8273,David Blackwell,222.091393,David,Blackwell,True
8274,Brandi Vazquez,107.4489254,Brandi,Vazquez,True
8275,Larry Dillon,144.2092941,Larry,Dillon,True
8276,Steven Wolfe,272.7713019,Steven,Wolfe,True
8277,Edwin Ferguson,233.3239715,Edwin,Ferguson,True
8279,Sylvia Kelly,9.728770867,Sylvia,Kelly,False
8280,Sandra Acosta,295.8603685,Sandra,Acosta,True
8281,Lori Robinson,123.3599403,Lori,Robinson,True
8282,Heather Glass,149.8567324,Heather,Glass,True
8283,Connor Ortiz,123.1597329,Connor,Ortiz,True
8284,Anna Sanchez,147.223699,Anna,Sanchez,True
8285,Joseph Anderson,235.9621587,Joseph,Anderson,True
8286,Daniel Martinez,234.1251341,Daniel,Martinez,True
8287,Jennifer Lutz,133.7514086,Jennifer,Lutz,True
8288,Todd Ware,249.9434311,Todd,Ware,True
8289,Kristina Becker,38.78643125,Kristina,Becker,False
8290,Matthew Brown,51.44266605,Matthew,Brown,False
8291,Casey Gonzalez,256.7134686,Casey,Gonzalez,True
8292,Tony Nichols,188.1164447,Tony,Nichols,True
8293,Taylor Bruce,157.0873757,Taylor,Bruce,True
8294,Levi Daniels,171.3137273,Levi,Daniels,True
8295,Kelly Hall,94.06369019,Kelly,Hall,False
8296,Rebecca Ruiz,147.1208853,Rebecca,Ruiz,True
8297,Melissa Nguyen,217.7422448,Melissa,Nguyen,True
8298,Brian Ryan,52.63615743,Brian,Ryan,False
8299,Pam King,73.56157369,Pam,King,False
8300,Paul Schneider,158.7509935,Paul,Schneider,True
8301,Beth Hooper,210.020793,Beth,Hooper,True
8302,Kimberly Smith,100.2765336,Kimberly,Smith,True
8303,Kyle Atkins,220.3254636,Kyle,Atkins,True
8304,Vanessa Zamora,274.8929551,Vanessa,Zamora,True
8305,Derrick Liu,20.52289207,Derrick,Liu,False
8306,Ryan Lawrence,173.7814374,Ryan,Lawrence,True
8307,Robert Kelly,214.1399887,Robert,Kelly,True
8308,Evan Mills,186.2733144,Evan,Mills,True
8309,Richard Joseph,222.8912399,Richard,Joseph,True
8310,William Allen,88.30391475,William,Allen,False
8311,Wesley Jackson,248.1262062,Wesley,Jackson,True
8312,Scott Jenkins,255.5120112,Scott,Jenkins,True
8313,Mathew Mitchell,30.87279374,Mathew,Mitchell,False
8314,Carrie Williams,165.4031514,Carrie,Williams,True
8315,Mark Rivera,218.4303481,Mark,Rivera,True
8316,Michael Deleon,216.0516157,Michael,Deleon,True
8317,Kelly Garcia,207.4990817,Kelly,Garcia,True
8318,Tammy Cook,49.37121772,Tammy,Cook,False
8319,Mary Bradford,89.16975595,Mary,Bradford,False
8320,Nicole Ramsey,11.79982443,Nicole,Ramsey,False
8321,Jill Giles,126.1211441,Jill,Giles,True
8322,Michael Ortiz,77.73457941,Michael,Ortiz,False
8323,Cheryl Alvarez,156.4129009,Cheryl,Alvarez,True
8324,Heather Flores,261.7760641,Heather,Flores,True
8325,Andrew Roberts,88.04939518,Andrew,Roberts,False
8326,Sheila Bell,223.3242531,Sheila,Bell,True
8327,James Cabrera,264.1622182,James,Cabrera,True
8328,Crystal Briggs,67.479351,Crystal,Briggs,False
8329,Joseph Russell,71.90455869,Joseph,Russell,False
8330,Julie Lewis,99.91403488,Julie,Lewis,False
8331,Rebecca Green,107.3638192,Rebecca,Green,True
8332,Aaron Kerr,56.44951929,Aaron,Kerr,False
8333,Samantha Hodges,192.4570911,Samantha,Hodges,True
8335,Eileen Rivera,166.230344,Eileen,Rivera,True
8336,Sarah Holland,99.11927662,Sarah,Holland,False
8337,Anita Armstrong,255.8518534,Anita,Armstrong,True
8338,Brenda Cox,268.020682,Brenda,Cox,True
8339,Miranda Elliott,155.7675122,Miranda,Elliott,True
8340,Cameron Fowler,3.259515295,Cameron,Fowler,False
8341,Timothy Martinez,169.7129372,Timothy,Martinez,True
8342,Scott Webb,69.81519471,Scott,Webb,False
8343,Susan Campos,91.62696793,Susan,Campos,False
8344,Robert Mcintosh,115.505771,Robert,Mcintosh,True
8345,Ashley Hanson,17.13682586,Ashley,Hanson,False
8346,Loretta Thomas,136.4436312,Loretta,Thomas,True
8347,Michael Arnold,191.0647946,Michael,Arnold,True
8348,Cindy Gomez,298.7563977,Cindy,Gomez,True
8349,Mariah Perez,182.9835548,Mariah,Perez,True
8350,James Mcdowell,185.4113069,James,Mcdowell,True
8351,Deanna Lee,243.3556466,Deanna,Lee,True
8352,Tammy Smith,5.66880206,Tammy,Smith,False
8353,Kristine Castillo,135.6683205,Kristine,Castillo,True
8354,Thomas Walsh,269.0590456,Thomas,Walsh,True
8355,John Lynch,285.4239821,John,Lynch,True
8356,Timothy Sullivan,178.2056293,Timothy,Sullivan,True
8357,David Jones,219.9471707,David,Jones,True
8358,Austin Reynolds,230.2905753,Austin,Reynolds,True
8359,Joseph Taylor,250.8302227,Joseph,Taylor,True
8360,Amanda Bishop,146.7499559,Amanda,Bishop,True
8361,Michelle Roman,211.3322444,Michelle,Roman,True
8362,Brandy Mcdonald,20.81430736,Brandy,Mcdonald,False
8363,Colleen Lynch,293.5724407,Colleen,Lynch,True
8364,Jesse Lloyd,192.1219053,Jesse,Lloyd,True
8365,Stephanie Berry,180.9707421,Stephanie,Berry,True
8366,Michele Sandoval,240.716459,Michele,Sandoval,True
8367,Brenda Rojas,53.00332161,Brenda,Rojas,False
8368,John Boyd,275.2955256,John,Boyd,True
8369,Kelly Dawson,198.5060827,Kelly,Dawson,True
8370,Danielle Nguyen,82.0822973,Danielle,Nguyen,False
8371,Michelle Martinez,32.61847953,Michelle,Martinez,False
8372,Sabrina Reid,81.24100275,Sabrina,Reid,False
8373,Jennifer Murphy,128.0813752,Jennifer,Murphy,True
8374,Jason Williams,142.3412262,Jason,Williams,True
8375,Amy Love,170.6999593,Amy,Love,True
8376,Russell Chandler,277.8980527,Russell,Chandler,True
8377,Jermaine Terry,163.436282,Jermaine,Terry,True
8378,Shawn Guzman,55.66180515,Shawn,Guzman,False
8379,Jacqueline Marks,71.18069715,Jacqueline,Marks,False
8380,Steven Sullivan,123.0591371,Steven,Sullivan,True
8381,Deborah Cardenas,24.53277284,Deborah,Cardenas,False
8383,Suzanne Clarke,98.31470463,Suzanne,Clarke,False
8384,Kathleen Gibson,223.8727143,Kathleen,Gibson,True
8385,Kathleen Gordon,51.14201648,Kathleen,Gordon,False
8386,Robin Rodriguez,26.49741952,Robin,Rodriguez,False
8387,Christine Clark,80.98399333,Christine,Clark,False
8388,John Mays,283.1281847,John,Mays,True
8389,Jessica Cooke,22.64516196,Jessica,Cooke,False
8390,Brian Smith,206.9486207,Brian,Smith,True
8391,Derrick Mendez,178.5914427,Derrick,Mendez,True
8392,Mark Galvan,124.465996,Mark,Galvan,True
8393,Michael Smith,164.7421346,Michael,Smith,True
8394,Jonathan Best,252.27031,Jonathan,Best,True
8395,Linda Mendoza,160.0198665,Linda,Mendoza,True
8396,Michelle Martin,189.0287686,Michelle,Martin,True
8397,Patricia Washington,30.5605215,Patricia,Washington,False
8398,Curtis Burns,203.4515772,Curtis,Burns,True
8399,Mary Brown,128.4914522,Mary,Brown,True
8400,Brenda Potter,60.24970314,Brenda,Potter,False
8401,Brent Mitchell,105.8411528,Brent,Mitchell,True
8402,Michael Young,249.0618505,Michael,Young,True
8403,William Joyce,166.4238021,William,Joyce,True
8404,Patrick Williams,31.03696847,Patrick,Williams,False
8405,John Lambert,12.8378819,John,Lambert,False
8406,Catherine Wilcox,191.1167166,Catherine,Wilcox,True
8407,Carol Gould,283.1832396,Carol,Gould,True
8408,Michael Gentry,61.78610608,Michael,Gentry,False
8409,Lee Harris,4.857231672,Lee,Harris,False
8410,Rachel Ferguson,74.13642797,Rachel,Ferguson,False
8412,Andrew Taylor,131.9419949,Andrew,Taylor,True
8413,Caitlin Murphy,267.3096987,Caitlin,Murphy,True
8414,Andrea Perkins,5.265818762,Andrea,Perkins,False
8415,David Herrera,255.0625337,David,Herrera,True
8416,Timothy Dickerson,54.3216059,Timothy,Dickerson,False
8417,Karen Sanchez,165.4245826,Karen,Sanchez,True
8418,Joseph Flores,254.9324502,Joseph,Flores,True
8419,Henry Williams,75.21829743,Henry,Williams,False
8420,Roberto Valdez,9.642441657,Roberto,Valdez,False
8421,Christine Hayes,168.5212234,Christine,Hayes,True
8422,Rebecca Johnson,178.3574168,Rebecca,Johnson,True
8423,Barbara Johnson,277.4359637,Barbara,Johnson,True
8424,Angela Morgan,127.7032016,Angela,Morgan,True
8425,Michael Marshall,241.7739857,Michael,Marshall,True
8426,James Wolfe,298.3561942,James,Wolfe,True
8427,Shaun Thompson,293.5360311,Shaun,Thompson,True
8428,Christopher Ramirez,105.7068733,Christopher,Ramirez,True
8429,Julie Anderson,164.3018661,Julie,Anderson,True
8430,Jacob Anthony,59.39265938,Jacob,Anthony,False
8431,Earl Hahn,177.4867155,Earl,Hahn,True
8432,Rachel Russell,72.99114391,Rachel,Russell,False
8433,Autumn Pace,173.4469757,Autumn,Pace,True
8434,Katherine Allen,178.5870442,Katherine,Allen,True
8435,Amber Warner,136.9561467,Amber,Warner,True
8436,Bryan Brown,161.9575906,Bryan,Brown,True
8437,Richard Espinoza,92.20418593,Richard,Espinoza,False
8438,Shannon Anderson,22.32744951,Shannon,Anderson,False
8439,Donna Brown,79.77215275,Donna,Brown,False
8440,Bonnie Roberts,130.1003936,Bonnie,Roberts,True
8441,Tony Smith,254.6397941,Tony,Smith,True
8442,John Collier,214.6420089,John,Collier,True
8443,Victoria Carson,102.7485775,Victoria,Carson,True
8444,Robert Barnett,176.3221381,Robert,Barnett,True
8445,Nicholas Thomas,9.484480781,Nicholas,Thomas,False
8446,Christine Armstrong,142.1465946,Christine,Armstrong,True
8447,Tanya Oliver,286.9973042,Tanya,Oliver,True
8448,Brandi Beck,92.52948481,Brandi,Beck,False
8449,Charles Jacobs,284.1336681,Charles,Jacobs,True
8450,Kathryn Phillips,39.5869983,Kathryn,Phillips,False
8451,Samantha Smith,36.46258124,Samantha,Smith,False
8452,Jon Washington,9.489791101,Jon,Washington,False
8453,Joshua Anderson,197.5627742,Joshua,Anderson,True
8454,Audrey Hayes,232.5433017,Audrey,Hayes,True
8455,Courtney Joseph,172.7269564,Courtney,Joseph,True
8456,Anthony Sanders,126.5161007,Anthony,Sanders,True
8457,Bianca Cook,274.3294037,Bianca,Cook,True
8458,Maria Marshall,68.10882134,Maria,Marshall,False
8459,Tamara Evans,107.5612138,Tamara,Evans,True
8460,Robert Miranda,263.0977404,Robert,Miranda,True
8461,Katherine Perez,129.5270021,Katherine,Perez,True
8462,Chelsea Lawrence,71.6038974,Chelsea,Lawrence,False
8463,Thomas Martinez,85.24919003,Thomas,Martinez,False
8464,Dawn Serrano,166.2165092,Dawn,Serrano,True
8465,Brandy Sanders,252.0397379,Brandy,Sanders,True
